Log file open, 01/21/23 17:15:10
[2023.01.21-16.15.25:578][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Brick_Clay_Old_D.uasset"
[2023.01.21-16.15.25:585][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Brick_Clay_Old_N.uasset"
[2023.01.21-16.15.25:594][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Brick_Cut_Stone_D.uasset"
[2023.01.21-16.15.25:598][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Brick_Cut_Stone_N.uasset"
[2023.01.21-16.15.25:606][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Brick_Hewn_Stone_D.uasset"
[2023.01.21-16.15.25:611][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Brick_Hewn_Stone_M.uasset"
[2023.01.21-16.15.25:618][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Brick_Hewn_Stone_N.uasset"
[2023.01.21-16.15.25:619][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Burst_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Burst_M.uasset"
[2023.01.21-16.15.25:619][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Bush_D.uasset"
[2023.01.21-16.15.25:620][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Bush_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Bush_N.uasset"
[2023.01.21-16.15.25:621][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Ceramic_Tile_M.uasset"
[2023.01.21-16.15.25:621][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Ceramic_Tile_N.uasset"
[2023.01.21-16.15.25:622][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Chair_M.uasset"
[2023.01.21-16.15.25:623][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Chair_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Chair_N.uasset"
[2023.01.21-16.15.25:624][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Checker_Noise_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Checker_Noise_M.uasset"
[2023.01.21-16.15.25:632][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_CobbleStone_Pebble_D.uasset"
[2023.01.21-16.15.25:634][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_CobbleStone_Pebble_M.uasset"
[2023.01.21-16.15.25:644][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_CobbleStone_Pebble_N.uasset"
[2023.01.21-16.15.25:646][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_CobbleStone_Rough_D.uasset"
[2023.01.21-16.15.25:647][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_CobbleStone_Rough_N.uasset"
[2023.01.21-16.15.25:651][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_CobbleStone_Smooth_D.uasset"
[2023.01.21-16.15.25:655][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_CobbleStone_Smooth_M.uasset"
[2023.01.21-16.15.25:660][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_CobbleStone_Smooth_N.uasset"
[2023.01.21-16.15.25:669][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Concrete_Grime_D.uasset"
[2023.01.21-16.15.25:675][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Concrete_Panels_D.uasset"
[2023.01.21-16.15.25:680][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Concrete_Panels_N.uasset"
[2023.01.21-16.15.25:687][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Concrete_Poured_D.uasset"
[2023.01.21-16.15.25:694][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Concrete_Poured_N.uasset"
[2023.01.21-16.15.25:699][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Concrete_Tiles_D.uasset"
[2023.01.21-16.15.25:706][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Concrete_Tiles_M.uasset"
[2023.01.21-16.15.25:713][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Concrete_Tiles_N.uasset"
[2023.01.21-16.15.25:713][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Concrete_Tiles_Variation_M.uasset"
[2023.01.21-16.15.25:715][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Detail_Rocky_N.uasset"
[2023.01.21-16.15.25:716][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Door_M.uasset"
[2023.01.21-16.15.25:717][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Door_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Door_N.uasset"
[2023.01.21-16.15.25:717][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Dust_Particle_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Dust_Particle_D.uasset"
[2023.01.21-16.15.25:720][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Explosion_SubUV.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Explosion_SubUV.uasset"
[2023.01.21-16.15.25:722][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_SubUV.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Fire_SubUV.uasset"
[2023.01.21-16.15.25:722][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Fire_Tiled_D.uasset"
[2023.01.21-16.15.25:724][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Frame_M.uasset"
[2023.01.21-16.15.25:725][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Frame_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Frame_N.uasset"
[2023.01.21-16.15.25:725][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Gradinet_01.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Gradinet_01.uasset"
[2023.01.21-16.15.25:736][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Ground_Grass_D.uasset"
[2023.01.21-16.15.25:746][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Grass_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Ground_Grass_N.uasset"
[2023.01.21-16.15.25:755][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Ground_Gravel_D.uasset"
[2023.01.21-16.15.25:760][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Ground_Gravel_N.uasset"
[2023.01.21-16.15.25:772][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_ground_Moss_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_ground_Moss_D.uasset"
[2023.01.21-16.15.25:780][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Ground_Moss_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Ground_Moss_N.uasset"
[2023.01.21-16.15.25:781][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Lamp_M.uasset"
[2023.01.21-16.15.25:783][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Lamp_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Lamp_N.uasset"
[2023.01.21-16.15.25:792][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_MacroVariation.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_MacroVariation.uasset"
[2023.01.21-16.15.25:798][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Metal_Aluminum_D.uasset"
[2023.01.21-16.15.25:806][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Copper_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Metal_Copper_D.uasset"
[2023.01.21-16.15.25:811][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Metal_Gold_D.uasset"
[2023.01.21-16.15.25:813][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Gold_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Metal_Gold_N.uasset"
[2023.01.21-16.15.25:819][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Metal_Rust_D.uasset"
[2023.01.21-16.15.25:823][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Rust_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Metal_Rust_N.uasset"
[2023.01.21-16.15.25:825][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Metal_Steel_D.uasset"
[2023.01.21-16.15.25:828][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Metal_Steel_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Metal_Steel_N.uasset"
[2023.01.21-16.15.25:833][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Perlin_Noise_M.uasset"
[2023.01.21-16.15.25:835][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_RockMesh_M.uasset"
[2023.01.21-16.15.25:841][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_RockMesh_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_RockMesh_N.uasset"
[2023.01.21-16.15.25:850][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Rock_Basalt_D.uasset"
[2023.01.21-16.15.25:855][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Rock_Basalt_N.uasset"
[2023.01.21-16.15.25:859][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Rock_Marble_Polished_D.uasset"
[2023.01.21-16.15.25:866][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Rock_Sandstone_D.uasset"
[2023.01.21-16.15.25:873][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Rock_Sandstone_N.uasset"
[2023.01.21-16.15.25:881][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Rock_Slate_D.uasset"
[2023.01.21-16.15.25:888][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Slate_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Rock_Slate_N.uasset"
[2023.01.21-16.15.25:897][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Rock_Smooth_Granite_D.uasset"
[2023.01.21-16.15.25:898][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Shelf_M.uasset"
[2023.01.21-16.15.25:901][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Shelf_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Shelf_N.uasset"
[2023.01.21-16.15.25:901][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Single_Tile_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Single_Tile_N.uasset"
[2023.01.21-16.15.25:903][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_SubUV.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Smoke_SubUV.uasset"
[2023.01.21-16.15.25:904][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Smoke_Tiled_D.uasset"
[2023.01.21-16.15.25:905][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Spark_Core.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Spark_Core.uasset"
[2023.01.21-16.15.25:906][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Statue_M.uasset"
[2023.01.21-16.15.25:907][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Statue_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Statue_N.uasset"
[2023.01.21-16.15.25:908][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_TableRound_M.uasset"
[2023.01.21-16.15.25:911][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_TableRound_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_TableRound_N.uasset"
[2023.01.21-16.15.25:912][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Tech_Dot_M.uasset"
[2023.01.21-16.15.25:912][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Dot_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Tech_Dot_N.uasset"
[2023.01.21-16.15.25:913][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Tech_Hex_Tile_M.uasset"
[2023.01.21-16.15.25:916][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Tech_Hex_Tile_N.uasset"
[2023.01.21-16.15.25:918][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Tech_Panel_M.uasset"
[2023.01.21-16.15.25:920][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Tech_Panel_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Tech_Panel_N.uasset"
[2023.01.21-16.15.25:922][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Water_M.uasset"
[2023.01.21-16.15.25:923][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Water_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Water_N.uasset"
[2023.01.21-16.15.25:927][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Wood_Floor_Walnut_D.uasset"
[2023.01.21-16.15.25:932][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Wood_Floor_Walnut_M.uasset"
[2023.01.21-16.15.25:934][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Wood_Floor_Walnut_N.uasset"
[2023.01.21-16.15.25:940][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Wood_Oak_D.uasset"
[2023.01.21-16.15.25:945][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Oak_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Wood_Oak_N.uasset"
[2023.01.21-16.15.25:952][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Wood_Pine_D.uasset"
[2023.01.21-16.15.25:955][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Pine_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Wood_Pine_N.uasset"
[2023.01.21-16.15.25:959][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Wood_Walnut_D.uasset"
[2023.01.21-16.15.25:962][  0]LogPackFactory: Copied "../../../Samples/StarterContent/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset" to "../../../../../../../Users/USER/Desktop/UnrealUdemy/WarehouseWreckage/Content/StarterContent/Textures/T_Wood_Walnut_N.uasset"
